_type,_id,_revision,_page.next,telkinio_pav,m_vietos_kodas,m_vietos_pav,koord,data,debitas,sroves_greitis,vandens_temp,suspend_medziagos,sarmingumas,deguon_istirpes,deguon_prisotinimas,ph,elektr_laidis,biochem_deg_suvartojimas,amonio_azotas,nitritu_azotas,nitratu_azotas,azotas_mineralinis,azotas_bendras,fosfatu_fosforas,fosforas_bendras,chem_deg_suvartojimas,anglingumas,chloridai,kalcis,kalis,magnis,natris,sulfatai,chlorofilas_a,kalcio_karbonatas,gyvsidabris,kadmis,nikelis,svinas,varis,chromas,vanadis,aliuminis,alavas,arsenas,cinkas,antracenas,fluorantenas,naftalenas,benz_a_pirenas,benz_b_fluorantenas,benz_k_fluorantenas,benz_ghi_perilenas,inden_123_cd_pirenas,p4_n_nonilfenolis,p4_n_oktilfenolis,p4_nonilfenolis,p4_nonilfenolis_sakot,p4_n_nonilfenolis_sakot,p4_tert_oktilfenolis,p4_t_oktilfenolio_dietoksilatas,p4_t_oktilfenolio_monoetoksilatas,p4_t_oktilfenolio_trietoksilatas,nonilfenoliai,pentachlorfenolis,benzenas,p12_dichloretanas,p123_trichlorbenzenas,p124_trichlorbenzenas,heksachlorbutadienas,trichloretilenas,tetrachlormetanas,dichlormetanas,tetrachloretilenas,trichlormetanas,aldrinas,dieldrinas,izodrinas,endrinas,alfa_heksachlorcikloheksanas,beta_heksachlorcikloheksanas,gama_heksachlorcikloheksanas,heksachlorbenzenas,pentachlorbenzenas,alfa_endosulfanas,beta_endosulfanas,o_p_ddt,p_p_ddd,p_p_ddt,p_p_dde,simazinas,atrazinas,diuronas,izoproturonas,chinoksifenas,aklonifenas,cibutrinas,terbutrinas,chlorpyrifosas,chlorfenvinfosas,trifluralinas,heptachloras,heptachloro_epoksidas,tributilalavo_katijonas,di2_etilheksilftalatas,chloralkanai,hbcdd,bde_28,bde_47,bde_85,bde_99,bde_100,bde_153,bde_154,pcb_28,pcb_52,pcb_101,pcb_118,pcb_138,pcb_153,pcb_180,p17_alfa_etinilestradiolis,p17_beta_estradiolis,estronas,eritromicinas,klaritromicinas,azitromicinas,amoksicilinas,ciprofloksacinas,diklofenakas,p26_di_tret_butil_4_metilfenolis,tiametoksamas,tiaklopridas,metiokarbas,oksadiazonas,trialatas,klotianidinas,imidaklopridas,acetamipridas,pfba,pfpea,pfhxa,pfhpa,pfoa,pfnr,pfda,pfunda,pfdoda,pfbs,pfhxs,pfhps,pfos,pfds,pfosa,dikofolis,alachloras,bifenoksas,cipermetrinas,dichlorvosas,hbcdd_izo_sum,pfos_dariniai,sulfametoksazolas,trimetoprimas,venlafaksinas,odesmetilvenlafaksinas,flukonazolas,penkonazolas,ipkonazolas,tebukonazolas,klotrimazolas,imazalilas,tetrakonazolas,dimoksistrobinas,famoksadonas,metaflumizonas,metkonazolas,mikonazolas,prochlorazas
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,c3a388d8-a5f7-4fe9-ac8b-baf200e3eb39,58724d0e-849b-4980-971d-cc22172896a1,,Bartuva,LTR79,Bartuva žemiau Luobos,POINT (6241993 345294),2017-10-10,41.2,0.78,11.0,7.9,2.6,6.9,,8.2,295,0.9,"<0,008",0.024,2.4,2.432,2.9,0.017,0.06,21.6,,8.0,76.0,3.3,11.0,6.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,c3ad7d60-2db1-41b1-832a-9a651336156c,304bfcfd-bc6b-4740-99dc-0bbd9b1f628f,,NERIS,LTR1488,Neris aukščiau Panerių,POINT (6061741 569662),2022-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<0,001","<1,3","<0,15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<0,001","<0,001","<0,001",,"<0,00005","<0,001",,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,c3bdd809-914c-4e18-baa4-f36f0a0b84a7,b5cf79a4-29da-4eae-a944-503e952be5d3,,Spengla,LTR162,Spengla žemiau Pūčkornių,POINT (6023842 551162),2019-07-02,0.484,0.393,17.4,5.5,3.2,8.3,87.185,8.1,414,1.4,0.06,0.009,1.3,1.369,1.5,0.038,0.096,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,c3cffaba-cf6e-4c32-8d25-0bf15e0ddde4,e8c2b620-08f2-46b9-a85b-1f791949443a,,Švėtė,LTR1124,Švėtė žemiau Žagarės,POINT (6248494 454746),2019-09-30,0.035,0.02,12.0,1,6.3,6.5,,8.01,734,2.3,0.041,0.01,0.556,0.607,1.1,0.18,0.26,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,c3eae695-bd8c-45a3-9cdf-9d1819baa389,7e532342-56a3-4629-93ac-c3ed6d01d9c3,,Šešupė,LTR27,Šešupė žemiau Kalvarijos,POINT (6031295 451766),2020-02-17,4.01,,6.0,9.4,5.2,11.5,92.295,8.05,536,2.6,0.1,0.007,0.99,1.097,1.2,0.022,0.058,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,c3ecf1d4-49f7-4e81-97c1-4e76def5d0f9,68b0f221-2830-4c79-aac6-9b75d2a6bf9b,,NEMUNAS,LTR612,"Nemunas ties Pagėgiais, ties keliu Nr. A12",POINT (6107352 366318),2017-01-09,338,,0.0,2.8,4.1,8.6,,8.2,494,3.9,0.067,0.019,3.7,3.786,4.0,0.033,0.063,27,10.3,,,,,,,,241.0,"<0,01","<0,1",<1,<1,,,,,,,,"<0,002",0.003,"<0,002","<0,004","<0,001","<0,001","<0,004","<0,003","<0,05","<0,05",,"<0,05",,"<0,05",,,,"<0,05","<0,05","<0,1","<0,2","<0,2","<0,2","<0,1","<0,1","<0,2","<0,2","<0,1","<0,2","<0,005","<0,005","<0,005","<0,005","<0,005","<0,005","<0,005","<0,005","<0,005","<0,004","<0,004","<0,005","<0,005","<0,005","<0,005","<0,025","<0,04","<0,04","<0,04","<0,05","<0,04","<0,004","<0,003",,,,"<0,005","<0,005","<0,006",0.56,,,"<0,005","<0,005","<0,005","<0,005","<0,005","<0,005","<0,005","<0,01","<0,01","<0,01","<0,01","<0,01","<0,01","<0,01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,c3ee3f0f-faf7-4712-bc59-93160cc85e25,8f65fb22-58a7-4625-bedd-e774557a8070,,Venta,LTR82,Venta žemiau Mažeikių,POINT (6252723 390928),2021-09-14,3.48,0.14,15.7,"<0,69",5.3,4.5,45.547,8.09,592,1.6,0.05,0.018,0.99,1.058,2.8,0.13,0.16,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<0,15","<0,001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<0,001","<0,001","<0,001","<0,00005","<0,00005",,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,c3f3d9d7-faa2-4d41-915c-338199c79c27,1e1800cf-1a71-4bf7-86e7-63e9f04a5e09,,Dūkšta,LTR1353,Dūkšta ties Karmazinais,POINT (6076992 560518),2020-05-14,1.181,0.43,9.0,9,5.1,11.0,95.238,8.38,565,4.3,0.051,0.012,0.411,0.474,0.972,"<0,015",0.05,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,c40a8942-1e27-44a4-8d3c-edb4ceaa8140,4504fa00-f508-4575-a6bc-2ddccff16b12,,Vėzgė,LTR499,Vėzgė ties keliu Nr. 150,POINT (6201702 484245),2021-02-17,,,0.4,2,6.1,10.11,69.772,7.8,1066,1.2,0.044,0.035,8.8,8.879,13.0,0.14,0.15,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,c416bb05-c136-40ca-8d50-b8e78fd2d361,89c6f212-4fd7-43e5-aef5-986d2f39b46b,,Vilkija,LTR1595,Vilkija aukščiau Kemsių,POINT (6240642 457993),2020-04-22,0.039,0.189,9.8,6.9,6.3,10.01,88.35,8.64,858,2.2,0.204,0.06,10.6,10.863999999999999,12.3,"<0,004",0.039,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,c41b0446-d0cf-4e37-aac8-10b4c4be6929,b3103082-c6f5-42d4-a7c5-c495e27f3955,,Skroblus,LTR1301,Skroblus aukščiau Dubininko,POINT (5994838 519196),2018-02-05,0.43,,1.7,5,2.1,12.8,91.559,8.0,271,2.6,0.06,0.003,0.23,0.293,0.4,0.038,0.084,23,,10.6,45.0,0.9,11.0,4.3,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,c41f2687-ef63-4549-92aa-0a4984595b5e,f2db6a89-cee1-4822-bf19-72eb0b54d585,,NEMUNAS,LTR13,"Nemunas aukščiau Rusnės, aukščiau Leitės",POINT (6129405 335468),2018-09-10,198,,18.0,16,3.9,7.8,,8.5,452,4.2,0.028,0.002,"<0,003",0.033,1.0,0.036,0.17,29.7,6.89,,,,,,,22.81,224.0,,"<0,1",<1,<1,6.3,"<0,5",0.62,73,"<0,1",<2,<30,"<0,002","<0,002","<0,002","<0,004","<0,001","<0,001","<0,004","<0,003","<0,05","<0,05",,"<0,05",,"<0,05",,,,"<0,05","<0,05","<0,1","<0,2","<0,2","<0,2","<0,1","<0,1","<0,2","<0,2","<0,1","<0,2","<0,008","<0,005","<0,008","<0,008","<0,005","<0,008","<0,008","<0,008","<0,005","<0,005","<0,005","<0,008","<0,005","<0,005","<0,01","<0,025","<0,04","<0,04","<0,04","<0,05","<0,04","<0,004","<0,003","<0,5","<0,5","<0,5","<0,008","<0,005","<0,006",,,,"<0,005","<0,005","<0,005","<0,005","<0,005","<0,005","<0,005","<0,006","<0,005","<0,006","<0,007","<0,005","<0,004","<0,006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<0,034","<0,0023","<0,0003","<0,0002","<0,013",,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,c4290ea6-1984-4ea2-a3e9-b267740ff251,af179a5c-2457-44f1-95d5-884ef6db1cc8,,Mera - Kūna,LTR175,Mera-Kūna ties Pažeimene,POINT (6100003 618775),2022-07-04,1.36,0.32,17.9,10,3.8,7.75,82.272,7.68,438,1.8,0.056,0.009,0.751,0.816,0.842,0.053,0.073,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,c42a9555-45e4-4381-8c3a-abe04382e2d4,a645e0d8-0d23-4637-bf3b-6da2de71ea5b,,NEMUNAS,LTR1,Nemunas aukščiau Druskininkų,POINT (5988125 497929),2020-10-05,79.1,0.54,15.1,12,3.3,7.9,78.921,8.1,457,2.9,0.11,0.003,0.42,0.533,0.7,0.047,0.096,30,3.58,,,,,,,25.7,214.0,"<0,01","<0,1",<1,<1,1.9,"<0,5","<0,1",<30,"<0,1",<2,<15,"<0,003","<0,002","<0,002","<0,002","<0,002","<0,002","<0,004","<0,004","<0,07","<0,08",,"<0,05",,"<0,05",,,,"<0,08","<0,05","<0,2","<0,2","<0,2","<0,2","<0,1","<0,1","<0,2","<0,2","<0,1","<0,2","<0,005","<0,005","<0,005","<0,005","<0,005","<0,005","<0,005","<0,005","<0,005","<0,004","<0,004","<0,005","<0,005","<0,005","<0,005","<0,025","<0,04","<0,04","<0,04","<0,05","<0,04","<0,004","<0,003","<0,5","<0,5","<0,5","<0,005","<0,005","<0,006",0.32,,,"<0,005","<0,005","<0,005","<0,005","<0,005","<0,005","<0,005","<0,01","<0,01","<0,01","<0,01","<0,01","<0,01","<0,01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,c42e2646-aafc-4d56-8e30-0365af2bb0b6,0595d78d-33a2-44ca-9d06-1f52e29f9156,,Vaiponė,LTR1674,Vaiponė netoli žiočių,POINT (6025183 451298),2022-04-05,0.11,0.18,6.1,8,6.6,9.38,75.463,7.77,694,2.9,0.13,0.017,3.4,3.547,3.9,0.03,0.064,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,c42e4338-4cd6-4ffd-b3b4-ef4e82996e35,247383ca-d7d7-4a26-ac10-4c94a805bedc,,Nevėžis,LTR670,Nevėžis ties Surdaugiais,POINT (6153342 548716),2020-09-21,,,11.0,<2,6.6,5.0,45.455,7.5,677,1.2,0.02,0.005,0.4,0.425,0.7,0.009,0.022,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,c431d4ff-3efb-4f92-b1ad-dee958512508,520f48d1-45fe-480c-9567-cbc88455fd50,,Lėvuo,LTR385,Lėvuo aukščiau Stirniškio,POINT (6184062 553496),2017-06-26,0.1,,17.7,8,4.0,8.08,85.412,8.2,620,2.5,0.044,0.018,0.94,1.002,2.3,0.047,0.058,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,c4339a2d-9074-4bff-88e0-042b3c91d21d,54a529a7-8c7d-416a-b697-f09893be272c,,Aliosa,LTR1648,Aliosa ties Paaliose,POINT (6074242 556583),2021-04-14,0.443,0.353,6.4,5.6,4.5,12.0,97.324,8.26,644,2.0,0.199,0.048,0.321,0.568,1.48,0.179,0.215,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,c44c2d38-423e-437a-8491-df578c599a1a,936f8625-de69-481f-8ffa-55897689cd99,,Skodinys,LTR1559,Skodinys ties Čiovydžiais,POINT (6189189 566393),2021-07-28,0.131,0.171,19.5,48,2.4,5.9,64.693,7.6,295,2.7,0.055,0.009,1.2,1.264,2.6,0.19,0.24,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,c49714ab-97de-484b-a065-affdec175dd8,068bff2e-b211-4687-a995-c624bc96f839,,Nemunėlis,LTR378,"Nemunėlis Latvijos pasienyje, ties Rimšiais",POINT (6228042 567750),2018-07-25,3.08,,21.6,2,4.5,6.18,70.709,8.0,709,0.97,"<0,01",0.0013,0.03,0.036,0.35,0.02,0.037,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,c49a38fb-854a-4204-a800-62905961d701,007cba0a-6936-4cb8-913f-44dbf37947e4,,Nevėžis,LTR40,Nevėžis aukščiau Raudondvario,POINT (6090872 487250),2022-12-14,14.7,0.27,0.5,,,12.8,,8.1,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<0,01",,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,c4a59fa4-6fc9-4bdf-b158-f148861d4d44,0bef2aea-4938-44dc-81c8-b2ee0b04e51e,,Varėnė,LTR521,Varėnė ties Vėžionimis,POINT (6025630 529061),2022-04-11,0.797,0.403,4.7,15,4.0,9.9,76.804,7.7,494,2.4,0.2,0.018,1.7,1.918,2.5,0.054,0.11,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,c4a7b362-d6d7-455a-a5d0-4dc420a72d82,abfa518f-7603-47bc-ac62-686ffacefa14,,Kupa,LTR1557,Kupa ties Mirabeliu,POINT (6190279 566438),2021-10-06,0.071,0.078,9.6,4,6.7,7.61,66.872,7.9,779,1.2,0.013,0.019,3.2,3.232,5.7,0.006,0.098,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,c4b5f2e8-0266-4c63-a4c5-84781181093f,2031094d-f0ab-4ffa-8264-597d1adf6cc4,,NEMUNAS,LTR11,Nemunas žemiau Smalininkų,POINT (6104738 409179),2021-09-08,364.0,0.74,16.3,8.9,3.8,9.3,95.385,8.3,444,2.5,0.019,0.006,0.3,0.325,1.0,0.077,0.12,24,,,,,,,,,,,,,,<1,<1,0.9,<30,"<0,1",<2,<15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,c4ba41f6-115b-4528-9c76-2dc7c22a3e66,6d8dbf63-0c0d-48b2-ac8f-e282d597d4f8,,Vijūnytė,LTR726,Vijūnytė žemiau Salamiesčio,POINT (6200419 555559),2022-02-09,0.217,0.133,1.7,2,3.3,10.56,75.536,7.7,433,2.3,0.056,0.015,6.8,6.871,11.0,0.028,0.036,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,c4bcb976-bdea-4548-bdb6-37b7129de139,6bc4cdf0-bdfe-42b3-bb72-9351ff9a77fc,,Girija,LTR1641,"Girija netoli žiočių, ties Žalėsa",POINT (6082065 586073),2022-09-28,,,9.6,5.8,5.6,11.5,101.054,7.88,414,2.2,"<0,02","<0,005",0.072,0.097,0.58,0.02,0.033,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,c4d83a34-13c4-4718-b9aa-9911b262ee31,e13d8aee-46e8-47fd-89c9-73c75dc12479,,Bartuva,LTR78,Bartuva ties Krakėmis,POINT (6232228 349444),2021-11-16,2.11,,6.0,4.3,3.4,7.8,62.6,8.0,491,0.72,0.037,0.03,4.7,4.767,5.2,0.015,0.047,19,,9.1,81.0,3.7,9.7,7.4,15,,,,,,,1.33,"<0,19","<0,1",57,"<0,1","<1,85",1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,c4dc7658-e7db-4a96-adc1-30be787a2505,5879c52e-3c99-443e-be00-f087031d2085,,Nemunėlis,LTR357,Nemunėlis ties Tabokine,POINT (6253687 552504),2022-07-11,5.77,0.23,22.0,3,5.2,7.37,85.006,8.2,531,1.2,0.012,0.0036,0.18,0.196,1.1,0.018,0.046,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<0,01",,,,,,,,,,,,,,,,,
datasets/gov/aaa/upiu_monitoringo_duomenys/UpiuValstybinioMonitoringoDuomenys,c4dcd4c6-7625-4734-93f7-93f0e42a606a,62d6fc5a-218b-46f8-9eee-687d27e870b1,,Ramojus,LTR1602,Ramojus netoli žiočių,POINT (6213901 519793),2021-10-05,0.069,0.139,10.4,4,6.5,9.16,82.079,8.0,911,1.8,0.024,0.043,14,14.067,15.0,0.016,0.026,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
